user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout,recency_ratio,country_enc,p_purchase,is_test,spend_tier,expected_revenue_if_purchase,clv_180d,clv_12m,propensity_decile,segment
12495,0,456,456,277.4,1,277.4,277.4,16,16.0,0.0,1,0.5,Sweden,0,0.0,0,1.0,33,0.1077112197875976,False,Mid Spend,850.75,91.63532023429866,182.7699010137651,1,At-Risk
12496,1,436,436,1.25,2,45.34,22.67,10,5.0,0.0,0,0.0,Spain,0,0.0,0,1.0,32,0.1456574335694313,False,Low Spend,402.12,58.57176718693972,116.82347007231145,2,At-Risk
12497,1,216,460,3993.64,2,5043.400000000001,2521.7000000000003,29,21.0,0.0,0,0.3333333333333333,Germany,1,953.1,1,0.4695652173913043,14,0.462418270111084,False,High Spend,2866.18,1325.3739974269868,2643.5055139937167,5,Growing
12499,0,376,376,357.72,1,357.72,357.72,26,26.0,0.0,1,0.0,Germany,0,0.0,0,1.0,14,0.2017805218696594,True,High Spend,2866.18,578.3392961723803,1153.5182683219607,2,Growing
12500,10,82,489,232.61600000000004,11,2637.59,239.7809090909091,65,8.363636363636363,36.5446454506144,0,0.25,Germany,7,2921.62,1,0.1676891615541922,14,0.8493915438652039,True,Mid Spend,850.75,722.6198559433222,1441.2909695044405,9,Growing
12501,0,152,152,2025.39,1,2025.39,2025.39,148,148.0,0.0,1,0.5,Germany,0,0.0,0,1.0,14,0.4261524021625519,False,High Spend,2866.18,1221.429492030263,2436.184505962,5,Growing
12502,2,33,125,486.7,3,1478.65,492.8833333333334,60,24.666666666666668,6.363961030678928,0,0.0,Spain,2,1517.22,1,0.264,32,0.8011737704277039,False,High Spend,2866.18,2296.308237324476,4580.068342204556,8,High Value
12503,0,400,400,896.0,1,896.0,896.0,1,1.0,0.0,1,0.5,Spain,0,0.0,0,1.0,32,0.2185392886400222,False,High Spend,2866.18,626.3729383142588,1249.3230736869098,2,Growing
12504,1,233,412,144.60000000000002,2,261.0,130.5,7,4.5,0.0,0,0.0,Germany,2,428.0499999999999,1,0.5655339805825242,14,0.3978673756122589,False,Low Spend,402.12,159.99042908120154,319.10659352261507,5,Low Value
12505,0,224,224,787.2,1,787.2,787.2,41,41.0,0.0,1,0.6666666666666666,Italy,0,0.0,0,1.0,18,0.4136281073093414,False,High Spend,2866.18,1185.532608607888,2364.5868969501594,5,Growing
12506,0,48,48,73.5,1,73.5,73.5,23,23.0,0.0,1,0.0,France,0,0.0,0,1.0,13,0.3609194636344909,False,Low Spend,402.12,145.13293471670147,289.47279328741,4,Low Value
12507,1,114,400,362.16,2,817.4100000000001,408.705,39,19.5,0.0,0,0.0,Spain,2,690.65,1,0.285,32,0.3941628575325012,False,High Spend,2866.18,1129.7416990025042,2253.309946097891,5,Growing
12509,0,100,100,158.5,1,158.5,158.5,6,6.0,0.0,1,0.0,France,0,0.0,0,1.0,13,0.3196154952049255,False,Low Spend,402.12,128.52378293180465,256.3452501098836,3,Low Value
12510,5,141,551,499.526,6,2821.51,470.2516666666667,92,22.333333333333332,64.30940833190739,0,0.4666666666666667,Spain,1,217.52,1,0.2558983666061706,32,0.6857765197753907,True,High Spend,2866.18,1965.558945449829,3920.377131634905,8,High Value
12511,0,244,244,3084.02,1,3084.02,3084.02,190,190.0,0.0,1,0.5,Greece,0,0.0,0,1.0,15,0.3926247596740723,False,High Spend,2866.18,1125.3332336826325,2244.517105432573,4,Growing
12514,1,83,457,1017.68,2,1597.76,798.88,76,42.0,0.0,0,0.0,Italy,0,0.0,0,0.1816192560175054,18,0.5041463196277618,False,High Spend,2866.18,1444.9740983906981,2882.0521634568568,6,Growing
12515,0,169,169,278.7,1,278.7,278.7,15,15.0,0.0,1,0.0,Italy,0,0.0,0,1.0,18,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
12516,1,246,415,593.1,2,1102.56,551.28,37,23.0,0.0,0,0.0,Germany,2,1186.06,1,0.5927710843373494,14,0.4554603338241577,False,High Spend,2866.18,1305.4312996001242,2603.7290948308487,5,Growing
12519,0,292,292,349.7,1,349.7,349.7,21,21.0,0.0,1,0.5,Germany,1,276.84,1,1.0,14,0.2351286113262176,False,High Spend,2866.18,673.9209232109783,1344.1592184262684,2,Growing
12520,2,20,89,310.07,3,1517.56,505.8533333333333,93,33.0,29.69848480983499,0,0.25,Germany,2,828.7,1,0.2247191011235955,14,0.9131303429603576,False,Mid Spend,850.75,776.8456392735242,1549.4462204089416,9,Growing
12523,15,68,548,181.214,16,2792.77,174.548125,126,10.4375,20.879928844980014,0,0.238095238095238,France,7,1217.58,1,0.1240875912408759,13,0.9237970113754272,False,Low Spend,402.12,371.4772542142868,740.9245780776758,9,Growing
12524,13,20,485,602.6823076923076,14,8321.77,594.4121428571428,129,13.357142857142858,33.979254606152615,0,0.0666666666666666,Germany,3,1472.34,1,0.0412371134020618,14,0.9846590876579284,False,High Spend,2866.18,2822.210183863401,5628.998454153779,10,High Value
12525,2,314,463,203.65,3,883.73,294.57666666666665,55,19.666666666666668,22.62741699796952,0,0.625,France,0,0.0,0,0.6781857451403888,13,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
12527,3,110,345,117.30666666666669,4,653.72,163.43,23,7.0,78.54510381515409,0,0.0,Germany,1,63.790000000000006,1,0.3188405797101449,14,0.5290703296661377,False,Low Spend,402.12,212.74976096534726,424.3369549308839,6,Low Value
12528,1,92,128,242.13,2,681.6600000000001,340.83000000000004,37,21.0,0.0,0,0.3333333333333333,Germany,4,963.82,1,0.71875,14,0.4878422558307648,False,Mid Spend,850.75,415.03179914802314,827.7956649673686,5,Growing
12529,0,344,344,316.48,1,316.48,316.48,21,21.0,0.0,1,0.5,France,0,0.0,0,1.0,13,0.2202783852815628,False,Mid Spend,850.75,187.40183627828955,373.77961880642454,2,Low Value
12530,6,49,458,379.16333333333336,7,2595.98,370.8542857142857,75,16.0,36.5937153074131,0,0.2222222222222222,Germany,2,785.28,1,0.1069868995633187,14,0.9419166684150696,True,High Spend,2866.18,2699.702716677904,5384.65295949418,9,High Value
12531,0,502,502,1645.98,1,1645.98,1645.98,109,109.0,0.0,1,0.5,Germany,1,125.22,1,1.0,14,0.1912259608507156,True,High Spend,2866.18,548.0880244711041,1093.1810324150435,2,At-Risk
12533,1,443,554,401.97,2,1223.89,611.9449999999999,62,35.0,0.0,0,0.6666666666666666,Germany,0,0.0,0,0.7996389891696751,14,0.1936460316181182,False,High Spend,2866.18,555.024382903218,1107.0158456812817,2,At-Risk
12537,0,224,224,612.94,1,612.94,612.94,42,42.0,0.0,1,0.0,Sweden,0,0.0,0,1.0,33,0.3515550255775451,False,High Spend,2866.18,1007.6199832098481,2009.7338462928665,4,Growing
12538,0,194,194,276.5,1,276.5,276.5,13,13.0,0.0,1,0.0,Spain,1,363.95,1,1.0,32,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
12539,5,78,532,1514.052,6,10136.09,1689.3483333333334,246,76.66666666666667,107.26742282724985,0,0.1428571428571428,Spain,1,1050.66,1,0.1466165413533834,32,0.8286224126815795,False,High Spend,2866.18,2374.9809867796894,4736.9839353802545,9,High Value
12540,21,2,548,609.9128571428571,22,13136.77,597.1259090909091,245,21.772727272727273,16.185237247624908,0,0.08,Spain,10,6113.72,1,0.0036496350364963,32,0.99375,False,High Spend,2866.18,2848.2663749999997,5680.968452868852,10,High Value
12541,0,96,96,284.40000000000003,1,284.40000000000003,284.40000000000003,16,16.0,0.0,1,0.0,Spain,2,556.78,1,1.0,32,0.4142322599887847,False,Mid Spend,850.75,352.4080951854586,702.8904630748218,5,Growing
12542,1,300,456,117.09,2,481.88,240.94,39,19.5,0.0,0,0.5,Spain,0,0.0,0,0.6578947368421053,32,0.3133459001779556,False,Low Spend,402.12,126.0026533795595,251.31676766961323,3,Low Value
12543,0,264,264,840.25,1,840.25,840.25,42,42.0,0.0,1,0.0,Spain,0,0.0,0,1.0,32,0.3431476712226867,True,High Spend,2866.18,983.5229923050401,1961.6715420291785,4,Growing
12545,0,75,75,544.15,1,544.15,544.15,33,33.0,0.0,1,0.0,Spain,1,288.24,1,1.0,32,0.5500578999519348,False,High Spend,2866.18,1576.5649516842363,3144.5147943428756,6,High Value
12547,2,13,316,75.9,3,299.58,99.86,12,6.0,96.873629022557,0,0.0,Spain,0,0.0,0,0.0411392405063291,32,0.5346918821334838,False,Low Spend,402.12,215.01029964351653,428.8456796168499,6,Low Value
12549,4,391,513,290.565,5,1570.68,314.136,37,9.6,49.80629143659129,0,0.0,USA,0,0.0,0,0.7621832358674464,36,0.2743039846420288,False,Mid Spend,850.75,233.36411493420601,465.4530161256022,2,Low Value
12551,0,173,173,168.0,1,168.0,168.0,10,10.0,0.0,1,0.0,Spain,0,0.0,0,1.0,32,0.2591724723577499,False,Low Spend,402.12,104.21843458449838,207.86736952645853,2,Low Value
12553,6,20,239,307.18333333333334,7,2327.09,332.4414285714286,90,19.714285714285715,17.193021840269964,0,0.3636363636363636,France,5,1777.66,1,0.0836820083682008,13,0.9447902321815492,False,Mid Spend,850.75,803.780290028453,1603.1683380348927,9,Growing
12554,0,264,264,384.5,1,384.5,384.5,25,25.0,0.0,1,0.0,Spain,0,0.0,0,1.0,32,0.2965870112180709,False,High Spend,2866.18,850.0717598130104,1695.4983187527257,3,Growing
12555,0,498,498,129.23,1,129.23,129.23,1,1.0,0.0,1,0.0,Spain,0,0.0,0,1.0,32,0.0752328112721443,False,Low Spend,402.12,30.252618068754668,60.33992128467461,1,At-Risk
12557,5,72,538,1801.432,6,10959.8,1826.6333333333337,15,5.666666666666667,53.91382012063326,0,0.0,Spain,2,7136.34,1,0.1338289962825278,32,0.7602848768234253,False,High Spend,2866.18,2179.113308253765,4346.318893511608,8,High Value
12559,1,126,135,75.60000000000001,2,525.71,262.855,20,10.0,0.0,0,0.3333333333333333,Germany,0,0.0,0,0.9333333333333332,14,0.3686549007892609,False,Low Spend,402.12,148.2435087053776,295.676943592693,4,Low Value
12561,0,118,118,238.85,1,238.85,238.85,16,16.0,0.0,1,0.0,Germany,0,0.0,0,1.0,14,0.3489600300788879,False,Mid Spend,850.75,296.8777455896139,592.133208416443,4,Growing
12562,2,14,251,521.0699999999999,3,1432.14,477.37999999999994,42,19.0,97.58073580374356,0,0.0,France,6,2994.78,1,0.0557768924302788,13,0.7187137007713318,False,High Spend,2866.18,2059.9628348767756,4108.669042240564,8,High Value
12563,0,224,224,221.24,1,221.24,221.24,12,12.0,0.0,1,0.0,Italy,0,0.0,0,1.0,18,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
12564,0,77,77,402.9,1,402.9,402.9,20,20.0,0.0,1,0.0,France,0,0.0,0,1.0,13,0.4275655925273895,False,High Spend,2866.18,1225.4799499901533,2444.2632882317266,5,Growing
12565,0,104,104,145.92,1,145.92,145.92,9,9.0,0.0,1,0.5,Saudi Arabia,0,0.0,0,1.0,30,0.3328912615776062,False,Low Spend,402.12,133.862234105587,266.99298059311064,3,Low Value
12567,10,0,482,568.892,11,6175.200000000001,561.3818181818183,227,28.727272727272727,39.38993103150432,0,0.1538461538461538,France,4,4566.28,1,0.0,13,0.9808333277702332,False,High Spend,2866.18,2811.244867388487,5607.127740966108,10,High Value
12568,0,460,460,52.0,1,52.0,52.0,4,4.0,0.0,1,0.0,Germany,0,0.0,0,1.0,14,0.0239999994635581,False,Low Spend,402.12,9.650879784285983,19.249022520570403,1,At-Risk
12569,4,34,68,154.41000000000005,5,840.32,168.06400000000002,28,7.6,9.394147114027968,0,0.1666666666666666,Germany,27,2312.37,1,0.5,14,0.6051448702812194,True,Low Spend,402.12,243.34085523748396,485.35197902558275,7,Low Value
12570,0,498,498,77.52,1,77.52,77.52,1,1.0,0.0,1,0.0,Spain,0,0.0,0,1.0,32,0.0239999994635581,False,Low Spend,402.12,9.650879784285983,19.249022520570403,1,At-Risk
12573,4,43,281,141.34750000000005,5,717.4100000000001,143.48200000000003,107,23.4,66.10786640030065,0,0.0,France,0,0.0,0,0.1530249110320284,13,0.6565303206443787,False,Low Spend,402.12,264.00397253751754,526.5653004163602,7,Low Value
12574,0,131,131,182.45,1,182.45,182.45,10,10.0,0.0,1,0.0,France,0,0.0,0,1.0,13,0.2920415550470352,False,Low Spend,402.12,117.4357501155138,234.2297748205603,3,Low Value
12575,1,273,342,263.02,2,568.8199999999999,284.40999999999997,33,18.0,0.0,0,0.0,France,0,0.0,0,0.7982456140350878,13,0.3043910324573516,False,Mid Spend,850.75,258.9606708630919,516.5062560930521,3,Low Value
12576,4,34,342,218.4475,5,1168.54,233.708,73,16.6,11.87083260208258,0,0.2857142857142857,Poland,3,894.18,1,0.0994152046783625,27,0.8266810178756714,False,Mid Spend,850.75,703.2988759577274,1402.7545886588553,9,Growing
12577,5,175,552,195.168,6,1186.39,197.73166666666663,195,36.333333333333336,140.7735770661526,0,0.0,France,2,426.76,1,0.3170289855072464,13,0.5875248670578003,False,Mid Spend,850.75,499.8367806494236,996.9422127707082,7,Growing
12578,2,146,259,1068.37,3,3036.6000000000004,1012.2000000000002,108,41.666666666666664,2.8284271247461903,0,0.5,Italy,1,989.85,1,0.5637065637065637,18,0.6225273489952088,False,High Spend,2866.18,1784.2754371430874,3558.800735285393,7,High Value
12580,1,62,392,379.7,2,962.9,481.44999999999993,51,28.0,0.0,0,0.0,Germany,0,0.0,0,0.1581632653061224,14,0.4915612816810608,False,High Spend,2866.18,1408.9031143286227,2810.107304535231,5,Growing
12582,3,54,393,327.7633333333333,4,1820.4,455.1,87,25.25,56.12783029240782,0,0.0,Finland,0,0.0,0,0.1374045801526717,12,0.7187137007713318,False,Mid Spend,850.75,611.4456809312105,1219.5501286332888,8,Growing
12583,16,16,549,491.821875,17,8614.59,506.7405882352941,101,16.294117647058822,19.80309319273128,0,0.1052631578947368,France,10,3878.99,1,0.029143897996357,13,0.99375,False,High Spend,2866.18,2848.2663749999997,5680.968452868852,10,High Value
12584,1,1,96,159.11,2,538.74,269.37,22,13.0,0.0,0,0.3333333333333333,Italy,7,1715.41,1,0.0104166666666666,18,0.555679452419281,False,Low Spend,402.12,223.44982140684127,445.67860553823533,7,Low Value
12585,1,50,167,669.25,2,1824.1,912.05,76,42.5,0.0,0,0.5,Germany,0,0.0,0,0.2994011976047904,14,0.7104912281036377,False,High Spend,2866.18,2036.3957481660843,4061.6636507137746,8,High Value
12586,2,190,539,721.69,3,1865.73,621.91,76,27.666666666666668,189.50461735799473,0,0.25,Italy,1,196.94000000000003,1,0.3525046382189239,18,0.5470051884651184,False,High Spend,2866.18,1567.8153310749528,3127.063365258786,6,High Value
12588,1,215,413,294.98,2,543.88,271.94,26,16.5,0.0,0,0.25,Finland,1,174.89999999999998,1,0.5205811138014528,12,0.4163228511810303,True,Mid Spend,850.75,354.1866656422615,706.4378850241828,5,Growing
12589,3,237,505,686.2433333333333,4,2720.23,680.0575,98,35.0,119.63695081370136,0,0.3333333333333333,France,2,574.68,1,0.4693069306930693,13,0.5400049090385437,False,High Spend,2866.18,1547.751270188093,3087.0448831620433,6,High Value
12590,0,27,27,9341.26,1,9341.26,9341.26,67,67.0,0.0,1,0.6,Germany,0,0.0,0,1.0,14,0.6447042346000671,False,High Spend,2866.18,1847.8383831260203,3685.5792887486195,7,High Value
12591,2,133,224,271.0,3,1114.95,371.65,62,21.666666666666668,38.890872965260115,0,0.0,Italy,0,0.0,0,0.59375,18,0.543633759021759,False,Mid Spend,850.75,462.4964204877615,922.4655381313275,6,Growing
12592,2,29,335,437.41,3,1535.84,511.94666666666666,38,22.666666666666668,215.667568261897,0,0.4285714285714285,Germany,1,187.8,1,0.0865671641791044,14,0.6515087127685547,False,High Spend,2866.18,1867.3412423629761,3724.4784342212365,7,High Value
12593,0,34,34,200.0,1,200.0,200.0,10,10.0,0.0,1,0.0,France,2,182.1,1,1.0,13,0.5290703296661377,False,Mid Spend,850.75,450.1065829634666,897.7535671129252,6,Growing
12594,9,8,462,355.3044444444444,10,3316.88,331.688,71,14.5,26.94438717061496,0,0.1538461538461538,Italy,4,1573.23,1,0.0173160173160173,18,0.9846590876579284,False,High Spend,2866.18,2822.210183863401,5628.998454153779,10,High Value
12595,0,320,320,281.02,1,281.02,281.02,18,18.0,0.0,1,0.0,Germany,0,0.0,0,1.0,14,0.1332983717322349,False,Mid Spend,850.75,113.40358975119885,226.18748775512339,1,At-Risk
12596,0,58,58,213.95,1,213.95,213.95,14,14.0,0.0,1,0.0,Spain,1,236.32,1,1.0,32,0.5271621942520142,False,Mid Spend,850.75,448.48323675990105,894.5157454500759,6,Growing
12597,0,84,84,432.15,1,432.15,432.15,29,29.0,0.0,1,0.0,Spain,3,2763.07,1,1.0,32,0.4503332078456878,False,High Spend,2866.18,1290.7360336631534,2574.4188649565626,5,Growing
12598,4,36,464,487.84,5,2526.75,505.35,96,23.4,88.74072721511058,0,0.4,France,5,1665.34,1,0.0775862068965517,13,0.7710150361061097,False,High Spend,2866.18,2209.8678761866095,4407.65997162903,8,High Value
12599,8,24,393,133.315,9,1530.0,170.0,38,10.11111111111111,27.43824234270743,0,0.0,France,4,496.72,1,0.0610687022900763,13,0.9131303429603576,False,Low Spend,402.12,367.18797351121896,732.3694553639067,9,Growing
12600,16,20,548,187.59000000000003,17,3251.34,191.25529411764705,39,4.764705882352941,25.094488106620812,0,0.2272727272727272,Germany,4,1139.08,1,0.0364963503649635,14,0.9263611197471618,False,Low Spend,402.12,372.50833347272874,742.9811022816721,9,Growing
12601,5,5,220,97.412,6,573.26,95.54333333333334,23,4.666666666666667,21.743964679883018,0,0.1428571428571428,Germany,0,0.0,0,0.0227272727272727,14,0.7371042847633362,False,Low Spend,402.12,296.40437498903276,591.189053939874,8,Growing
12604,0,77,77,160.5,1,160.5,160.5,9,9.0,0.0,1,0.0,France,1,75.68,1,1.0,13,0.341224592924118,False,Low Spend,402.12,137.21323330664634,273.67666752418535,3,Low Value
12605,2,192,274,451.98,3,1124.95,374.98333333333335,62,24.0,7.7781745930520225,0,0.2,Germany,0,0.0,0,0.7007299270072993,14,0.4270088613033295,False,High Spend,2866.18,1223.8842580903768,2441.080624060041,5,Growing
12606,0,498,498,21.0,1,21.0,21.0,1,1.0,0.0,1,0.0,Spain,0,0.0,0,1.0,32,0.0239999994635581,False,Low Spend,402.12,9.650879784285983,19.249022520570403,1,At-Risk
12608,0,220,220,415.79,1,415.79,415.79,16,16.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3431476712226867,True,High Spend,2866.18,983.5229923050401,1961.6715420291785,4,Growing
12609,7,2,535,348.1628571428572,8,2731.74,341.4675,116,18.75,29.316824358654376,0,0.1111111111111111,Germany,1,290.12,1,0.0037383177570093,14,0.967040228843689,False,High Spend,2866.18,2771.7113631072043,5528.276762481582,10,High Value
12613,7,13,541,473.4857142857143,8,4521.51,565.18875,172,29.625,41.66533331199932,0,0.1818181818181818,Germany,1,1755.86,1,0.0240295748613678,14,0.967040228843689,False,High Spend,2866.18,2771.7113631072043,5528.276762481582,10,High Value
12614,0,93,93,315.6,1,315.6,315.6,20,20.0,0.0,1,0.0,Germany,0,0.0,0,1.0,14,0.4140379011631012,False,Mid Spend,850.75,352.2427444145083,702.5606650890467,5,Growing
12615,3,229,447,704.77,4,3269.79,817.4475,146,40.75,65.31717487256574,0,0.4285714285714285,France,4,2093.19,1,0.5123042505592841,13,0.6317625164985656,False,High Spend,2866.18,1810.7450895378588,3611.5953971656745,7,High Value
12616,1,113,204,219.6,2,601.4,300.7,25,15.5,0.0,0,0.6,France,1,421.7,1,0.553921568627451,13,0.5290703296661377,True,Mid Spend,850.75,450.1065829634666,897.7535671129252,6,Growing
12619,2,50,376,297.83,3,735.8,245.26666666666665,20,7.0,203.64675298172568,0,0.0,Germany,6,2349.9,1,0.1329787234042553,14,0.5540955185890197,False,Mid Spend,850.75,471.39676243960855,940.2175862866509,6,Growing
12620,0,20,20,561.66,1,561.66,561.66,33,33.0,0.0,1,0.0,France,2,741.75,1,1.0,13,0.6198153495788574,False,High Spend,2866.18,1776.5023586559294,3543.2970541498044,7,High Value
12621,24,16,484,669.37125,25,16303.35,652.134,243,19.64,15.486319348267417,0,0.21875,Germany,10,5793.85,1,0.0330578512396694,14,1.0,False,High Spend,2866.18,2866.18,5716.69781420765,10,High Value
12622,0,48,48,162.1,1,162.1,162.1,10,10.0,0.0,1,0.0,Germany,0,0.0,0,1.0,14,0.3945734560489654,False,Low Spend,402.12,158.66587814640997,316.4647296362822,5,Low Value
12623,6,92,512,319.3533333333333,7,3315.84,473.6914285714286,111,23.714285714285715,36.45636661362,0,0.2222222222222222,Germany,0,0.0,0,0.1796875,14,0.8386623620986938,False,Mid Spend,850.75,713.4920045554637,1423.085145698056,9,Growing
12625,3,27,412,1266.3966666666663,4,4678.88,1169.72,143,44.75,54.04936015655813,0,0.2,Germany,0,0.0,0,0.0655339805825242,14,0.8386623620986938,True,High Spend,2866.18,2403.7572890000342,4794.379292267828,9,High Value
12626,1,132,142,142.1,2,1094.1,547.05,56,28.5,0.0,0,0.5,Germany,7,4860.38,1,0.9295774647887324,14,0.4473602652549743,False,Low Spend,402.12,179.89250986433026,358.802000549074,5,Low Value
12629,1,201,239,613.86,2,1198.22,599.11,39,21.5,0.0,0,0.0,Sweden,0,0.0,0,0.8410041841004184,33,0.3973688781261444,False,High Spend,2866.18,1138.9307311075925,2271.6377970178755,5,Growing
12631,4,272,509,525.7225,5,2841.0699999999997,568.2139999999999,105,30.4,43.41274774379833,0,0.1666666666666666,Finland,1,480.5,1,0.5343811394891945,12,0.4285179734230041,True,High Spend,2866.18,1228.2096450655458,2449.7077620159794,5,Growing
12632,1,336,380,374.56,2,714.88,357.44,31,16.5,0.0,0,0.5,Germany,0,0.0,0,0.8842105263157894,14,0.341224592924118,True,High Spend,2866.18,978.0111037472485,1950.6778845232006,3,Growing
12633,4,12,341,680.335,5,4757.73,951.546,208,54.4,32.684093990808435,0,0.375,Germany,2,398.43,1,0.0351906158357771,14,0.9292346835136414,False,High Spend,2866.18,2663.3538651931285,5312.153884128371,9,High Value
