user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout
12647,29,15,511,405.3665517241379,30,12905.04,430.168,222,14.666666666666666,18.005130631684942,0,0.225,Germany,5,1204.51,1
12648,2,253,517,267.09999999999997,3,738.95,246.3166666666667,31,13.666666666666666,101.1162697096763,0,0.25,Germany,1,300.05,1
12649,5,28,512,319.168,6,1866.1399999999999,311.0233333333333,85,16.5,73.27141325237285,0,0.25,Germany,2,230.51000000000002,1
12651,3,150,281,92.91666666666667,4,377.75,94.4375,30,7.5,15.01110699893027,0,0.2,France,0,0.0,0
12652,1,147,250,793.98,2,891.03,445.515,50,25.0,0.0,0,0.3333333333333333,France,0,0.0,0
12653,1,112,342,779.1,2,2730.08,1365.04,55,29.5,0.0,0,0.0,Israel,1,1430.75,1
12654,2,13,111,76.57499999999999,3,301.75,100.58333333333333,18,6.666666666666667,68.58935777509511,0,0.0,Germany,2,228.23000000000002,1
12655,0,239,239,243.35000000000002,1,243.35000000000002,243.35000000000002,15,15.0,0.0,1,0.0,France,0,0.0,0
12656,4,19,378,677.8149999999999,5,3530.26,706.052,117,29.6,70.27742643741777,0,0.2857142857142857,France,3,2193.57,1
12661,0,252,252,162.0,1,162.0,162.0,11,11.0,0.0,1,0.0,Sweden,0,0.0,0
12662,13,3,433,295.4215384615385,14,4280.84,305.7742857142857,124,18.214285714285715,16.91456662473396,0,0.125,Germany,5,1642.75,1
12663,1,440,484,67.65,2,185.4,92.7,8,4.0,0.0,0,0.3333333333333333,Germany,0,0.0,0
12664,3,48,542,580.8866666666667,4,2211.7400000000002,552.9350000000001,4,3.25,65.22525073415459,0,0.0,Finland,7,3208.3,1
12665,2,140,485,54.4,3,259.6,86.53333333333335,12,4.666666666666667,112.42997820866105,0,0.4,Germany,0,0.0,0
12666,0,210,210,1248.42,1,1248.42,1248.42,31,31.0,0.0,1,0.5,Israel,0,0.0,0
12668,7,75,493,1092.23,8,9167.35,1145.91875,257,61.125,38.20870008132653,0,0.1,Germany,1,738.68,1
12669,0,72,72,1028.3,1,1028.3,1028.3,68,68.0,0.0,1,0.3333333333333333,France,1,399.43,1
12670,3,15,482,473.6766666666667,4,1628.6299999999999,407.15749999999997,43,13.5,124.01209618420293,0,0.0,France,3,1807.66,1
12671,0,422,422,2622.48,1,2622.48,2622.48,44,44.0,0.0,1,0.0,Germany,0,0.0,0
12672,1,145,411,225.89999999999998,2,407.04999999999995,203.52499999999998,21,10.5,0.0,0,0.3333333333333333,France,0,0.0,0
12673,1,142,217,220.9,2,786.4,393.2,51,27.0,0.0,0,0.0,Germany,1,353.62,1
12674,0,23,23,550.74,1,550.74,550.74,16,16.0,0.0,1,0.0,France,3,1293.8600000000001,1
12675,1,369,394,12.75,2,873.25,436.625,110,55.5,0.0,0,0.5,Italy,0,0.0,0
12676,6,6,299,269.17833333333334,7,1950.6499999999999,278.6642857142857,56,11.285714285714286,35.54011817650583,0,0.1111111111111111,Sweden,3,382.44,1
12677,1,371,482,186.4,2,359.1,179.55,12,9.5,0.0,0,0.3333333333333333,France,0,0.0,0
12678,9,3,517,2167.42,10,21637.08,2163.708,172,27.5,27.514137780017347,0,0.0625,France,5,10958.1,1
12679,1,21,99,76.32000000000001,2,798.38,399.19,42,21.0,0.0,0,0.3333333333333333,France,2,152.64000000000001,1
12681,34,3,542,635.574117647059,35,22552.06,644.3445714285715,411,33.17142857142857,11.249282013135403,0,0.2,France,9,4384.7,1
12682,30,8,554,468.77966666666657,31,14435.69,465.6674193548387,250,21.580645161290324,11.552429211627102,0,0.030303030303030304,France,20,6300.53,1
12683,15,0,542,478.3839999999999,16,7398.06,462.37875,188,20.5,36.583889246237234,0,0.2,France,4,3047.64,1
12684,1,13,29,362.0,2,815.0999999999999,407.54999999999995,30,20.5,0.0,0,0.0,France,4,1258.53,1
12686,0,187,187,71.14,1,71.14,71.14,6,6.0,0.0,1,0.0,France,0,0.0,0
12687,0,296,296,1858.91,1,1858.91,1858.91,125,125.0,0.0,1,0.0,Sweden,0,0.0,0
12690,0,21,21,335.01,1,335.01,335.01,15,15.0,0.0,1,0.0,France,0,0.0,0
12691,2,135,236,176.1,3,468.79999999999995,156.26666666666665,16,6.333333333333333,17.67766952966369,0,0.0,France,3,575.6,1
12692,0,453,453,110.95,1,110.95,110.95,13,13.0,0.0,1,0.0,France,0,0.0,0
12693,5,27,338,147.306,6,1225.88,204.31333333333336,58,11.0,10.691117808723277,0,0.3333333333333333,Germany,1,189.14000000000001,1
12694,0,237,237,901.68,1,901.68,901.68,45,45.0,0.0,1,0.5,France,2,761.67,1
12695,3,26,481,128.20333333333335,4,878.27,219.5675,30,9.25,143.61870815925528,0,0.0,France,3,492.85,1
12696,1,250,324,454.76,2,731.91,365.955,42,23.5,0.0,0,0.3333333333333333,Finland,0,0.0,0
12698,0,406,406,285.75,1,285.75,285.75,15,15.0,0.0,1,0.0,Germany,0,0.0,0
12699,0,233,233,566.11,1,566.11,566.11,40,40.0,0.0,1,0.0,Germany,0,0.0,0
12700,0,31,31,984.43,1,984.43,984.43,61,61.0,0.0,1,0.5,France,3,3541.56,1
12701,4,58,449,328.115,5,1823.7800000000002,364.75600000000003,91,22.0,129.7638881456111,0,0.0,Germany,1,424.63,1
12703,2,449,500,64.725,3,632.98,210.99333333333334,43,16.666666666666668,33.94112549695428,0,0.4,Germany,1,265.55,1
12705,7,17,349,873.8628571428573,8,7661.91,957.73875,250,50.75,41.4183074313303,0,0.3333333333333333,Germany,5,3452.19,1
12707,0,107,107,603.42,1,603.42,603.42,33,33.0,0.0,1,0.0,France,0,0.0,0
12708,12,16,537,261.78749999999997,13,3328.92,256.07076923076926,99,16.0,13.090304068510427,0,0.4090909090909091,Germany,5,1230.74,1
12709,25,6,546,956.7076,26,25114.37,965.9373076923076,176,14.384615384615385,15.973728431396347,0,0.325,Germany,7,4457.39,1
12710,0,17,17,646.96,1,646.96,646.96,43,43.0,0.0,1,0.5,Germany,2,376.06,1
12711,1,427,492,735.75,2,1213.05,606.525,55,29.0,0.0,0,0.0,Germany,0,0.0,0
12712,15,16,546,251.6386666666667,16,4072.38,254.52375,117,11.8125,22.44824735973411,0,0.2727272727272727,Germany,5,1912.65,1
12714,8,22,551,1197.7649999999999,9,10138.77,1126.53,364,58.44444444444444,19.595917942265423,0,0.0,France,3,2676.94,1
12717,1,61,406,509.74,2,737.6700000000001,368.83500000000004,42,22.5,0.0,0,0.0,Greece,1,321.24,1
12720,13,8,322,229.44846153846154,14,3807.3199999999997,271.95142857142855,187,19.357142857142858,18.957780352600246,0,0.375,Germany,15,3097.96,1
12721,4,62,287,387.805,5,2230.77,446.154,122,27.8,23.18584338197197,0,0.2857142857142857,France,3,1404.31,1
12724,3,148,351,259.87,4,1297.01,324.2525,68,20.75,48.60384072615386,0,0.0,France,3,786.51,1
12725,2,187,400,448.905,3,1906.76,635.5866666666667,91,34.333333333333336,89.09545442950498,0,0.0,Italy,0,0.0,0
12726,8,0,440,286.6825,9,2638.82,293.20222222222225,51,12.555555555555555,28.789569043566555,0,0.0,France,2,1051.78,1
12727,7,3,470,462.27285714285716,8,3905.23,488.15375,112,20.625,51.390197323540036,0,0.2,France,2,1000.3,1
12728,3,73,199,175.76999999999998,4,725.15,181.2875,38,11.0,13.650396819628847,0,0.0,France,1,201.01999999999998,1
12730,0,337,337,703.25,1,703.25,703.25,46,46.0,0.0,1,0.0,Germany,0,0.0,0
12731,10,28,463,1333.9489999999998,11,14965.89,1360.5354545454545,105,22.09090909090909,26.962731480487818,0,0.08333333333333333,France,6,10665.82,1
12733,3,50,505,431.26666666666665,4,2424.02,606.005,116,37.25,42.61846235299126,0,0.3333333333333333,USA,0,0.0,0
12734,2,168,208,236.65,3,603.6500000000001,201.2166666666667,16,6.0,3.5355339059327378,0,0.0,France,0,0.0,0
12735,1,131,153,405.8,2,689.5699999999999,344.78499999999997,37,20.5,0.0,0,0.0,France,0,0.0,0
12736,0,148,148,144.0,1,144.0,144.0,3,3.0,0.0,1,0.0,France,0,0.0,0
12738,0,188,188,137.35,1,137.35,137.35,10,10.0,0.0,1,0.0,Germany,0,0.0,0
12739,0,210,210,1445.69,1,1445.69,1445.69,49,49.0,0.0,1,0.0,United Arab Emirates,1,975.54,1
12741,0,349,349,236.07,1,236.07,236.07,15,15.0,0.0,1,0.0,USA,0,0.0,0
12742,0,441,441,1201.52,1,1201.52,1201.52,67,67.0,0.0,1,0.5,United Arab Emirates,0,0.0,0
12744,5,64,407,1391.326,6,8209.58,1368.2633333333333,172,37.5,68.09331832125675,0,0.2,Singapore,2,4948.58,1
12745,2,302,498,361.92499999999995,3,925.41,308.46999999999997,21,7.666666666666667,14.849242404917497,0,0.0,United Kingdom,0,0.0,0
12746,0,356,356,254.55,1,254.55,254.55,17,17.0,0.0,1,0.6666666666666666,United Kingdom,0,0.0,0
12747,20,14,548,320.661,21,6793.87,323.51761904761906,79,9.476190476190476,17.83926774517975,0,0.2222222222222222,United Kingdom,5,2104.61,1
12748,206,0,551,131.52990291262134,207,27300.51,131.88652173913042,1665,16.63768115942029,4.1684657888622505,0,0.07627118644067797,United Kingdom,115,22166.71,1
12749,4,29,337,708.17,5,3665.58,733.116,157,36.4,83.34066634402839,0,0.5,United Kingdom,4,3181.78,1
12751,0,260,260,268.27,1,268.27,268.27,61,61.0,0.0,1,0.0,Brazil,0,0.0,0
12753,3,64,178,3116.64,4,12940.51,3235.1275,87,32.25,18.876793513023692,0,0.42857142857142855,Japan,2,8488.88,1
12754,2,51,124,1482.585,3,3010.74,1003.5799999999999,49,21.0,7.0710678118654755,0,0.4,Japan,0,0.0,0
12755,10,96,509,523.331,11,5236.259999999999,476.0236363636363,34,5.7272727272727275,46.11447109578992,0,0.5,Japan,0,0.0,0
12757,1,1,27,243.2,2,846.03,423.015,78,44.0,0.0,0,0.45454545454545453,Portugal,7,3330.7200000000003,1
12758,5,92,554,1245.432,6,8681.84,1446.9733333333334,168,45.333333333333336,59.67830426545312,0,0.14285714285714285,Portugal,1,1221.4,1
12759,5,91,551,633.568,6,3622.1,603.6833333333333,160,38.0,51.21327952787245,0,0.0,Netherlands,2,996.64,1
12760,0,271,271,317.8,1,317.8,317.8,20,20.0,0.0,1,0.0,Netherlands,0,0.0,0
12761,0,280,280,712.95,1,712.95,712.95,25,25.0,0.0,1,0.0,Netherlands,0,0.0,0
12763,0,185,185,320.08,1,320.08,320.08,16,16.0,0.0,1,0.0,Japan,1,174.0,1
12764,0,132,132,1693.88,1,1693.88,1693.88,45,45.0,0.0,1,0.0,Lebanon,0,0.0,0
12765,5,288,457,233.516,6,1299.58,216.59666666666666,48,10.333333333333334,15.469324484281788,0,0.0,Netherlands,0,0.0,0
12766,5,56,223,896.542,6,5273.07,878.8449999999999,200,45.666666666666664,13.442470011125186,0,0.25,Portugal,3,2861.92,1
12767,0,191,191,949.82,1,949.82,949.82,43,43.0,0.0,1,0.0,Korea,0,0.0,0
12768,0,266,266,168.69000000000003,1,168.69000000000003,168.69000000000003,10,10.0,0.0,1,0.5,Korea,0,0.0,0
12769,0,54,54,1143.6,1,1143.6,1143.6,32,32.0,0.0,1,0.0,Brazil,0,0.0,0
12770,1,26,272,1351.45,2,3246.45,1623.225,19,14.0,0.0,0,0.7142857142857143,Japan,0,0.0,0
12771,0,301,301,226.3,1,226.3,226.3,14,14.0,0.0,1,0.5,Portugal,0,0.0,0
12773,0,380,380,124.25,1,124.25,124.25,6,6.0,0.0,1,0.5,Portugal,0,0.0,0
12774,0,351,351,83.7,1,83.7,83.7,5,5.0,0.0,1,0.0,Netherlands,0,0.0,0
12775,5,5,225,237.52800000000002,6,1344.76,224.12666666666667,44,10.166666666666666,26.235472170326954,0,0.14285714285714285,Netherlands,1,206.36,1
12776,0,483,483,27.5,1,27.5,27.5,3,3.0,0.0,1,0.0,Portugal,0,0.0,0
12777,0,273,273,519.45,1,519.45,519.45,26,26.0,0.0,1,0.0,United Kingdom,0,0.0,0
12778,5,75,418,172.582,6,1211.51,201.91833333333332,65,14.0,53.1949245699249,0,0.0,Netherlands,3,330.17,1
12779,12,5,552,426.695,13,5492.16,422.4738461538461,123,17.23076923076923,33.30972648923853,0,0.3157894736842105,Poland,1,981.95,1
12780,0,414,414,322.4,1,322.4,322.4,19,19.0,0.0,1,0.0,Netherlands,0,0.0,0
12781,0,100,100,549.26,1,549.26,549.26,15,15.0,0.0,1,0.5,Czech Republic,1,237.48,1
12782,8,69,335,375.27125,9,3234.27,359.36333333333334,120,20.444444444444443,22.82816243152304,0,0.25,Portugal,2,627.97,1
12784,0,345,345,1034.33,1,1034.33,1034.33,71,71.0,0.0,1,0.0,Portugal,1,476.82,1
12785,2,180,547,296.75,3,904.4,301.46666666666664,41,17.666666666666668,16.97056274847714,0,0.25,Portugal,0,0.0,0
12786,0,425,425,668.5,1,668.5,668.5,17,17.0,0.0,1,0.0,Netherlands,0,0.0,0
12787,1,8,229,143.1,2,523.62,261.81,27,15.0,0.0,0,0.3333333333333333,Netherlands,2,275.56,1
12788,3,279,344,79.60000000000001,4,384.9,96.225,19,5.5,14.742229591663987,0,0.0,Netherlands,0,0.0,0
12789,1,328,509,74.25,2,148.5,74.25,1,1.0,0.0,0,0.0,Netherlands,1,76.85,1
12790,1,8,226,294.92,2,546.85,273.425,35,17.5,0.0,0,0.3333333333333333,Netherlands,0,0.0,0
12791,4,189,440,131.2875,5,656.8299999999999,131.36599999999999,15,4.4,97.02018690286401,0,0.25,Netherlands,0,0.0,0
12792,1,72,350,344.53999999999996,2,715.01,357.505,38,22.5,0.0,0,0.3333333333333333,Portugal,0,0.0,0
12793,2,150,217,230.74,3,745.53,248.51,33,13.666666666666666,4.242640687119285,0,0.0,Portugal,0,0.0,0
12796,0,444,444,351.0,1,351.0,351.0,6,6.0,0.0,1,0.0,Netherlands,0,0.0,0
12797,1,181,240,226.03,2,468.08000000000004,234.04000000000002,26,14.0,0.0,0,0.6666666666666666,Portugal,0,0.0,0
12798,0,237,237,1533.8899999999999,1,1533.8899999999999,1533.8899999999999,25,25.0,0.0,1,0.0,Japan,3,6977.04,1
12799,0,345,345,219.35,1,219.35,219.35,15,15.0,0.0,1,0.0,Japan,0,0.0,0
12800,1,286,492,152.92,2,500.25,250.125,30,16.0,0.0,0,0.0,Portugal,0,0.0,0
12801,0,316,316,871.82,1,871.82,871.82,49,49.0,0.0,1,0.5,Sweden,0,0.0,0
12802,4,2,379,368.0425,5,2186.42,437.284,106,26.2,110.63152052346264,0,0.125,Netherlands,0,0.0,0
12803,0,209,209,1017.81,1,1017.81,1017.81,54,54.0,0.0,1,0.0,Netherlands,0,0.0,0
12804,1,281,316,147.09,2,325.37,162.685,60,31.5,0.0,0,0.0,Netherlands,0,0.0,0
12805,3,197,490,331.48333333333335,4,1230.95,307.7375,43,13.5,27.53785273643051,0,0.0,Netherlands,0,0.0,0
12806,1,388,404,1489.46,2,2558.96,1279.48,56,32.0,0.0,0,0.0,Netherlands,0,0.0,0
12807,0,199,199,250.35,1,250.35,250.35,15,15.0,0.0,1,0.6666666666666666,Sweden,0,0.0,0
12808,3,0,278,118.91666666666667,4,546.4000000000001,136.60000000000002,34,8.5,81.74554014338234,0,0.0,Portugal,1,202.3,1
12809,1,381,463,464.95,2,979.03,489.515,51,27.0,0.0,0,0.6666666666666666,Portugal,1,405.31,1
12810,1,350,492,375.33,2,534.99,267.495,32,16.0,0.0,0,0.0,Japan,0,0.0,0
12811,3,77,243,222.3166666666667,4,893.9000000000001,223.47500000000002,46,12.75,36.460023770334175,0,0.0,Portugal,0,0.0,0
12813,2,317,509,697.8,3,1621.8000000000002,540.6,36,14.0,26.870057685088806,0,0.0,Netherlands,0,0.0,0
12815,0,14,14,495.36,1,495.36,495.36,30,30.0,0.0,1,0.0,Poland,1,368.1,1
12817,2,97,250,207.69,3,570.98,190.32666666666668,15,7.333333333333333,59.39696961966999,0,0.0,Austria,0,0.0,0
12818,0,77,77,1182.0800000000002,1,1182.0800000000002,1182.0800000000002,13,13.0,0.0,1,0.0,Austria,0,0.0,0
12819,0,274,274,540.52,1,540.52,540.52,19,19.0,0.0,1,0.0,United Kingdom,0,0.0,0
12820,7,142,550,252.76285714285714,8,1917.64,239.705,91,13.875,27.57241547703239,0,0.2,United Kingdom,3,771.88,1
12821,1,30,427,92.72,2,220.79999999999998,110.39999999999999,13,6.5,0.0,0,0.0,United Kingdom,0,0.0,0
12823,15,70,495,354.6666666666667,16,5736.5,358.53125,1,1.0,27.10947822300919,0,0.0,United Kingdom,2,765.0,1
12825,1,337,457,303.8,2,518.63,259.315,20,12.0,0.0,0,0.0,United Kingdom,0,0.0,0
12826,7,132,537,223.56142857142854,8,2023.13,252.89125,82,14.375,69.81847210888424,0,0.2,United Kingdom,4,777.62,1
12829,2,152,366,146.5,3,385.3,128.43333333333334,17,6.333333333333333,117.37972567696688,0,0.25,United Kingdom,0,0.0,0
12831,2,78,279,152.255,3,451.11,150.37,16,7.333333333333333,141.4213562373095,0,0.0,United Kingdom,0,0.0,0
12834,0,98,98,312.38,1,312.38,312.38,18,18.0,0.0,1,0.0,United Kingdom,0,0.0,0
12835,40,243,552,142.7935,41,5996.83,146.2641463414634,138,14.804878048780488,5.356460273974471,0,0.16326530612244897,United Kingdom,0,0.0,0
12836,12,35,554,433.56666666666666,13,5610.77,431.59769230769234,243,25.76923076923077,24.584270654960736,0,0.13333333333333333,United Kingdom,2,948.96,1
12837,0,385,385,528.5600000000001,1,528.5600000000001,528.5600000000001,73,73.0,0.0,1,0.0,United Kingdom,1,134.1,1
12838,8,189,408,308.3375,9,2694.75,299.4166666666667,177,31.77777777777778,25.722419348553842,0,0.18181818181818182,United Kingdom,1,281.16,1
12839,15,14,548,341.83933333333334,16,5473.59,342.099375,122,19.9375,25.504061301234806,0,0.2,United Kingdom,10,4195.53,1
12840,4,30,490,685.7925,5,2893.17,578.634,102,27.4,81.08226275415193,0,0.4444444444444444,United Kingdom,2,1148.8,1
12841,26,38,335,175.43269230769235,27,4906.35,181.71666666666667,221,16.22222222222222,7.146058623195995,0,0.03571428571428571,United Kingdom,13,2051.85,1
12842,2,124,553,356.265,3,1109.73,369.91,27,9.333333333333334,167.58430714121175,0,0.0,United Kingdom,1,808.26,1
12843,23,2,542,250.40565217391304,24,5831.12,242.96333333333334,113,7.541666666666667,27.8966897040256,0,0.10344827586206896,United Kingdom,4,630.75,1
12844,1,258,409,199.60999999999999,2,322.64,161.32,43,25.5,0.0,0,0.0,United Kingdom,2,325.96000000000004,1
12845,3,83,106,96.33333333333333,4,354.09,88.5225,26,6.75,10.11599393699568,0,0.0,United Kingdom,0,0.0,0
12846,0,498,498,15.58,1,15.58,15.58,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
12847,0,203,203,765.36,1,765.36,765.36,34,34.0,0.0,1,0.0,United Kingdom,1,843.64,1
12848,0,491,491,208.0,1,208.0,208.0,16,16.0,0.0,1,0.0,United Kingdom,0,0.0,0
12849,4,84,407,554.6474999999999,5,2674.54,534.908,109,25.0,68.31971408995601,0,0.0,United Kingdom,1,341.44,1
12850,0,261,261,330.0,1,330.0,330.0,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0
12851,0,293,293,148.95,1,148.95,148.95,30,30.0,0.0,1,0.0,United Kingdom,1,131.81,1
12852,0,110,110,311.55,1,311.55,311.55,17,17.0,0.0,1,0.5,United Kingdom,0,0.0,0
12853,7,55,488,346.0571428571429,8,2835.4,354.425,81,14.0,48.39716638694578,0,0.3333333333333333,United Kingdom,3,1072.1,1
12854,5,57,544,388.53000000000003,6,2465.09,410.84833333333336,166,37.833333333333336,88.07383266328314,0,0.4,United Kingdom,1,505.88,1
12855,3,188,218,76.50666666666666,4,612.84,153.21,65,16.5,10.692676621563626,0,0.0,United Kingdom,0,0.0,0
12857,5,26,499,696.6800000000001,6,3688.0,614.6666666666666,71,20.166666666666668,26.580067720004024,0,0.14285714285714285,United Kingdom,0,0.0,0
12858,0,199,199,147.27,1,147.27,147.27,36,36.0,0.0,1,0.5,United Kingdom,0,0.0,0
12859,0,274,274,575.1,1,575.1,575.1,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0
12860,0,509,509,54.22,1,54.22,54.22,16,16.0,0.0,1,0.0,United Kingdom,0,0.0,0
12861,0,435,435,68.25,1,68.25,68.25,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
12862,1,241,311,493.89,2,984.62,492.31,119,65.0,0.0,0,0.0,United Kingdom,0,0.0,0
12863,4,195,405,409.75,5,2271.35,454.27,23,8.4,59.06493601678297,0,0.16666666666666666,United Kingdom,1,521.2,1
12864,0,324,324,152.45,1,152.45,152.45,4,4.0,0.0,1,0.0,United Kingdom,1,147.12,1
12865,1,194,292,712.09,2,1755.2400000000002,877.6200000000001,93,50.0,0.0,0,0.3333333333333333,Austria,2,1568.23,1
12866,2,99,318,389.76,3,1092.35,364.1166666666666,57,20.0,114.5512985522207,0,0.0,Belgium,0,0.0,0
12867,9,30,539,584.7577777777777,10,5549.3099999999995,554.9309999999999,302,77.0,16.665833312498957,0,0.09090909090909091,United Kingdom,3,2279.95,1
12868,7,1,208,248.95857142857145,8,2043.7600000000002,255.47000000000003,86,16.75,17.985443849852317,0,0.0,United Kingdom,0,0.0,0
12869,0,497,497,337.66999999999996,1,337.66999999999996,337.66999999999996,35,35.0,0.0,1,0.0,United Kingdom,0,0.0,0
12870,2,191,440,733.825,3,1676.95,558.9833333333333,85,31.0,32.526911934581186,0,0.25,United Kingdom,0,0.0,0
12871,1,23,255,132.0,2,495.38,247.69,9,5.5,0.0,0,0.0,United Kingdom,1,248.64,1
12872,11,142,552,261.5218181818182,12,3283.96,273.66333333333336,217,32.166666666666664,14.81277090277784,0,0.07692307692307693,United Kingdom,0,0.0,0
12873,2,98,497,767.45,3,2027.3000000000002,675.7666666666668,33,11.666666666666666,119.50104602052653,0,0.0,United Kingdom,0,0.0,0
12874,1,201,370,414.15999999999997,2,873.42,436.71,43,23.0,0.0,0,0.3333333333333333,Belgium,0,0.0,0
12875,3,178,513,334.08,4,1307.52,326.88,2,1.75,18.230011885167087,0,0.0,United Kingdom,1,49.470000000000006,1
12876,2,12,406,784.8299999999999,3,2365.2,788.4,91,38.666666666666664,2.1213203435596424,0,0.25,Belgium,1,1386.59,1
12877,14,16,506,127.78000000000002,15,2088.4100000000003,139.22733333333335,80,10.2,22.231672288589827,0,0.0,United Kingdom,5,853.73,1
12878,1,52,82,539.81,2,854.99,427.495,38,23.5,0.0,0,0.0,United Kingdom,0,0.0,0
12880,1,197,390,302.95,2,640.13,320.065,32,18.0,0.0,0,0.0,United Kingdom,0,0.0,0
12881,0,91,91,298.0,1,298.0,298.0,7,7.0,0.0,1,0.0,United Kingdom,0,0.0,0
12886,0,35,35,775.0,1,775.0,775.0,47,47.0,0.0,1,0.5,United Kingdom,1,603.4,1
12887,0,199,199,222.4,1,222.4,222.4,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0
12888,1,30,71,81.36,2,354.12,177.06,4,2.5,0.0,0,0.5,United Kingdom,0,0.0,0
12889,3,197,318,95.35000000000001,4,385.46000000000004,96.36500000000001,25,6.25,7.0,0,0.3333333333333333,United Kingdom,0,0.0,0
12890,0,203,203,329.3,1,329.3,329.3,56,56.0,0.0,1,0.0,United Kingdom,1,376.71999999999997,1
12891,10,1,475,81.95,11,840.5,76.4090909090909,2,1.0,46.87678885475553,0,0.08333333333333333,United Kingdom,0,0.0,0
12892,0,212,212,263.38,1,263.38,263.38,18,18.0,0.0,1,0.0,United Kingdom,0,0.0,0
12894,0,391,391,157.35,1,157.35,157.35,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0
12897,3,20,359,136.70000000000002,4,514.25,128.5625,10,3.5,43.66157731156003,0,0.0,United Kingdom,0,0.0,0
12898,1,279,475,152.64000000000001,2,296.21000000000004,148.10500000000002,27,13.5,0.0,0,0.0,United Kingdom,0,0.0,0
12899,0,229,229,366.4,1,366.4,366.4,17,17.0,0.0,1,0.0,United Kingdom,0,0.0,0
12900,0,238,238,340.33,1,340.33,340.33,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0
12901,11,0,86,701.090909090909,12,8061.8,671.8166666666667,22,4.333333333333333,6.103650174653317,0,0.2,United Kingdom,16,9592.74,1
12902,0,80,80,138.68,1,138.68,138.68,10,10.0,0.0,1,0.0,United Kingdom,0,0.0,0
12903,0,244,244,833.53,1,833.53,833.53,41,41.0,0.0,1,0.0,United Kingdom,0,0.0,0
12905,1,392,498,424.76,2,1018.42,509.21,52,27.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
12907,1,211,310,180.48,2,508.90999999999997,254.45499999999998,23,12.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
12908,3,128,446,342.0,4,1344.0,336.0,1,1.0,32.331615074619044,0,0.2,United Kingdom,1,432.0,1
12909,5,17,469,433.756,6,2452.89,408.815,98,21.833333333333332,68.1615727518079,0,0.4,United Kingdom,2,650.3,1
12910,7,13,437,406.5742857142858,8,3863.98,482.9975,53,11.5,54.83742205048353,0,0.1111111111111111,United Kingdom,5,1932.54,1
12911,0,367,367,1651.72,1,1651.72,1651.72,220,220.0,0.0,1,0.0,United Kingdom,0,0.0,0
12913,10,98,554,412.804,11,4666.0,424.1818181818182,31,5.181818181818182,47.66270379797324,0,0.0,United Kingdom,2,1617.24,1
12914,0,216,216,223.98,1,223.98,223.98,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0
12915,2,188,405,302.4,3,811.1,270.3666666666667,40,17.0,11.313708498984761,0,0.5714285714285714,United Kingdom,1,164.0,1
12916,5,17,500,681.406,6,3786.3599999999997,631.06,75,23.0,46.24932431938871,0,0.14285714285714285,United Kingdom,1,693.37,1
12917,4,216,546,553.075,5,3765.2,753.04,44,9.6,62.583277851728624,0,0.2857142857142857,United Kingdom,1,594.0,1
12920,2,387,541,117.68,3,323.86,107.95333333333333,32,10.666666666666666,108.18733752154178,0,0.0,United Kingdom,1,162.78,1
12921,51,0,554,479.5386274509804,52,24717.47,475.33596153846156,232,20.73076923076923,12.361800744513674,0,0.3246753246753247,United Kingdom,22,10515.77,1
12923,1,206,391,171.4,2,597.6,298.8,28,16.0,0.0,0,0.0,United Kingdom,1,171.57,1
